employee_id,employee_name,designation,salary,retirement,other_benefits,total_benefits,total_compensation
46891,Morgan Davis,Deputy Court Clerk III,93727.51,18515.25,7842.07,39275.56,133651.07
47263,Devon Miller,Deputy Court Clerk III,93727.5,18515.25,7735.96,39169.45,134691.91
47286,Michael West,Deputy Court Clerk III,93727.51,18558.22,7860.16,39336.62,133939.65
48987,Anna Edwards,Deputy Court Clerk III,93727.55,18388.01,7678.13,38984.38,133858.89
49998,Jack Scott,Deputy Court Clerk III,26235.5,4807.64,3592.82,11701.79,56283.71
51108,Bruce Rubio,Deputy Court Clerk III,93418.61,18331.76,7425.79,38630.94,133196.51
52104,Nicole Gonzalez,Deputy Court Clerk III,49050.19,10059.12,4071.98,22195.67,71245.86
52781,Kristen Jones,Deputy Court Clerk III,93727.5,18515.25,7842.07,39275.56,133651.06
53279,Anthony Campbell,Deputy Court Clerk III,93686.32,18476.83,7825.83,39214.93,133386.28
53330,Melissa Fuller,Deputy Court Clerk III,93727.51,18388.01,7790.56,39096.81,132824.32
5401,Jamie Dougherty,Deputy Court Clerk III,93727.52,18388.01,7790.56,39096.81,132824.33
54289,Natalie Mahoney,Deputy Court Clerk III,93727.5,18388.01,7847.82,39154.07,134028.53
54790,Mary Jimenez,Deputy Court Clerk III,93727.5,18515.25,7842.07,39275.56,133651.06
54869,Michelle Brown,Deputy Court Clerk III,93727.54,18388.01,7702.61,39008.86,134878.4
55566,Russell Kim,Deputy Court Clerk III,71125.28,13998.42,5637.1,29323.01,102081.16
56139,Andrea Gordon,Deputy Court Clerk III,49630.01,9450.63,4603.77,20752.75,76772.32
56389,William Gibson,Deputy Court Clerk III,93727.52,18388.01,7651.43,38957.68,132685.2
56780,Laura Smith,Deputy Court Clerk III,93727.5,18515.25,7842.07,39275.56,133651.06
5681,Tina Caldwell,Deputy Court Clerk III,93727.5,18515.25,7842.07,39275.56,133651.06
593,Darius Leonard,Deputy Court Clerk III,91136.78,17835.66,7527.38,37916.28,130200.02
7647,Reginald Bailey,Deputy Court Clerk III,93727.5,18388.01,7719.01,39025.26,132752.76
8650,Steven Wright,Deputy Court Clerk III,93727.5,18388.01,7746.53,39052.78,133353.76
8863,Michael Cisneros,Deputy Court Clerk III,93727.5,18515.25,7842.07,39275.56,133651.06
9022,Andrew Owens,Deputy Court Clerk III,92873.68,18358.64,7773.7,38926.6,132442.06
9224,Olivia Gardner DDS,Deputy Court Clerk III,93727.5,18515.25,7754.12,39187.61,135705.11
9245,Karen Velazquez,Deputy Court Clerk III,84277.89,16781.95,7085.36,35413.41,120270.48
969,Felicia English,Deputy Court Clerk III,93727.52,18515.27,7842.08,39275.59,133651.11
9817,David Foster,Deputy Court Clerk III,93727.51,18388.01,7790.56,39096.81,132824.32
50680,Stephanie Ramirez,Court Paralegal,80205.1,9739.06,6788.04,29445.34,111210.44
50898,Kathryn Morgan,Court Paralegal,81086.31,16240.39,6864.45,35975.24,118641.55
56194,Kenneth Mcdaniel,Court Paralegal,22006.15,4051.02,1828.71,8639.81,30885.96
1876,Jodi Hill,Building Services Technician,83778.51,16453.49,7384.5,36756.23,120534.74
47182,Matthew Hayden,Building Services Technician,93727.5,18515.25,7899.34,39332.83,134855.29
27626,Peter Potts DDS,Fiscal Technician,69215.43,13503.6,5774.12,30464.87,100241.48
46732,Tiffany Smith,Fiscal Technician,78617.98,15426.66,6536.15,34717.43,113335.41
49053,Alec Sanchez,Fiscal Technician,79570.53,15729.83,6559.66,35207.73,115426.26
5087,Shawn Wilcox,Fiscal Technician,79570.53,15602.47,6611.88,35132.59,114703.12
55759,Ashley Rivera,Fiscal Technician,79570.58,15729.83,6720.67,35368.74,116734.28
9751,Kathy Jenkins,Fiscal Technician,79570.56,15602.47,6573.76,35094.47,115811.99
19233,Lisa Hayden,Senior Fiscal Technician,88485.88,17411.38,7341.8,36913.37,125756.25
21024,Jessica Nguyen,Senior Fiscal Technician,93727.58,18515.26,7684.3,39117.8,134640.34
23002,Charles Arnold,Senior Fiscal Technician,93727.51,18515.26,7842.07,39275.57,133651.08
30537,David Cobb,Senior Fiscal Technician,91630.64,18076.91,7674.18,38372.28,130636.02
54031,Brent Lopez,Senior Fiscal Technician,93727.53,18388.01,7790.56,39096.81,132824.34
56835,Kimberly Willis,Senior Fiscal Technician,11737.5,2148.32,1580.91,4925.36,24893.23
5837,Jenna Smith,Senior Fiscal Technician,93727.54,18515.28,7646.1,39079.62,133455.16
27294,Angelica Russell MD,Training Technician,91710.1,18127.49,7475.2,38416.21,132911.06
49710,Austin Petersen,Court Administrative Secretary,90736.53,17926.29,7505.11,38349.64,131876.17
51172,David Adams,Court Administrative Secretary,90736.53,17926.29,7593.07,38437.6,129822.13
10159,Patricia Conway,Superior Court Judge,5605.34,0,82.19,7450.37,13088.51
11423,Richard Juarez,Superior Court Judge,9281.58,0,157.33,12357.89,21639.47
11672,Alex Smith,Superior Court Judge,9827.56,0,192.37,192.37,13459.37
11773,Luis Stevens,Superior Court Judge,9827.56,0,0,12918.24,23086.36
11799,Robert Lee,Superior Court Judge,9827.56,0,327.73,13245.97,35847.77
1230,Dr. Cindy Johnson,Superior Court Judge,9827.56,0,206.82,206.82,14470.3
12802,Rachel Anderson,Superior Court Judge,9827.56,0,329.82,13248.06,35994.18
14245,Julie Stanton,Superior Court Judge,9827.56,0,225.84,225.84,15801.28
14652,Brittany Lee,Superior Court Judge,9827.56,0,142.5,13060.74,22888.3
15797,Bradley Humphrey,Superior Court Judge,9827.56,0,225.84,225.84,15801.28
1779,Kristie Garcia,Superior Court Judge,9827.56,0,232.58,13150.82,29190.9
18592,Teresa Carrillo,Superior Court Judge,9827.56,0,142.5,13060.74,22888.3
1954,Michael Hurst,Superior Court Judge,9827.56,0,0,12918.24,22745.8
26135,Daniel Villanueva,Superior Court Judge,9827.56,0,204.72,204.72,14323.48
2621,Christian Bates,Superior Court Judge,9827.56,0,142.5,13060.74,22888.3
27660,Matthew Smith,Superior Court Judge,9827.56,0,171.08,171.08,11969.64
28132,Steven Spears,Superior Court Judge,9827.56,0,207,207,14483.2
28283,Todd Stark,Superior Court Judge,9827.56,0,389.12,389.12,27224.76
2846,Tammy Mcdaniel,Superior Court Judge,5496.15,0,83.15,7307.79,12803.94
28686,Sharon Butler,Superior Court Judge,9827.56,0,389.12,389.12,27224.76
29045,Dominique Ruiz,Superior Court Judge,9445.83,0,183.99,183.99,11108.07
29918,Shirley Dean,Superior Court Judge,9827.56,0,204.72,204.72,14323.48
32383,Michelle Hawkins,Superior Court Judge,9827.56,0,389.12,389.12,27224.76
32537,Alicia May,Superior Court Judge,9827.56,0,0,12918.24,22994.2
35243,Ryan Davis,Superior Court Judge,9827.56,0,327.73,327.73,22929.53
36084,Joseph Burns,Superior Court Judge,9827.56,0,190.09,190.09,13299.65
38760,Jeffrey Elliott,Superior Court Judge,9827.56,0,142.5,13060.74,22888.3
38787,Roger Ortega,Superior Court Judge,1455.94,0,41.95,41.95,2934.86
39138,Jason Delgado,Superior Court Judge,5496.15,0,80.84,80.84,5655.71
40157,Crystal Stevenson,Superior Court Judge,9827.56,0,174.7,13092.94,25141.1
40182,Stacy Morris,Superior Court Judge,9827.56,0,322.79,13241.03,35502.27
40188,Eric Medina,Superior Court Judge,9827.56,0,159.46,159.46,11156.78
41955,Erika Kline,Superior Court Judge,9827.56,0,0,12918.24,25961.44
4254,David Jones,Superior Court Judge,9827.56,0,205.87,205.87,14403.47
4273,David Allen,Superior Court Judge,9827.56,0,385.75,385.75,26989.07
43839,Cynthia Wolf,Superior Court Judge,9827.56,0,235.06,235.06,16446.02
46872,Christopher Scott,Superior Court Judge,9827.56,0,232.58,13150.82,29190.9
47045,Grace Ruiz,Superior Court Judge,9827.56,0,385.75,13303.99,39907.31
47300,John Heath,Superior Court Judge,9827.56,0,142.5,13060.74,22888.3
48180,Erin Romero,Superior Court Judge,9827.56,0,385.75,13303.99,39907.31
49712,Laurie Jackson,Superior Court Judge,9827.56,0,225.84,13144.08,28719.52
53213,Desiree Phelps,Superior Court Judge,9827.56,0,195.64,13113.88,26606
55262,Adriana Mack,Superior Court Judge,9827.56,0,327.73,327.73,22929.53
56434,Jeffrey Rodriguez,Superior Court Judge,9827.56,0,232.13,232.13,16240.77
56481,Jonathan Knapp,Superior Court Judge,9827.56,0,163.31,163.31,11425.83
56676,Catherine Summers,Superior Court Judge,9827.56,0,0,12918.24,22745.8
56954,Lori Drake,Superior Court Judge,2147.52,0,47.27,47.27,3306.95
5715,Susan Howard,Superior Court Judge,9827.56,0,0,12918.24,25093.96
7263,Grace Martin,Superior Court Judge,9827.56,0,232.58,232.58,16272.66
8852,Brandon Lopez,Superior Court Judge,9827.56,0,327.73,13245.97,35847.77
888,Keith Collins,Superior Court Judge,9827.56,0,385.75,13303.99,39907.31
18717,Amy Morgan,Chf Victim/Witness Invstgtor,116068.51,22417.57,17877.82,40295.39,157323.9
26095,Brian Macias,IS Administrator 3,61559.53,11112.31,5065.53,23833.09,85392.62
8332,Joshua Barnes,IS Engineer-Senior,130038.01,24912.05,9699.59,47529.88,177567.89
26095,Preston Juarez,IT Operations Support Admin IV,42691,9101.73,3518.76,17883.48,60574.48
1134,Sherri Stout,Accountant II,79340.94,15600.54,6288.41,34807.19,114148.13
14084,Willie Kirby,Da Investigative Assist,75370.53,14815.87,6119.04,33853.15,109223.68
14432,Vickie Anderson,Da Investigative Assist,70307.3,13841.66,5676.88,32436.78,102744.08
14735,Lindsey Hernandez,Da Investigative Assist,66901.35,13010.23,5441.33,29925.71,97243.91
16470,Tammy Stuart,Da Investigative Assist,31854.76,3680.29,2544.17,13185.96,45099.27
1674,Ryan Welch,Da Investigative Assist,75370.51,14815.87,6204.86,33938.97,109309.48
17355,Kristen Smith,Da Investigative Assist,75370.55,14815.87,5961.24,33695.35,109065.9
1787,Jocelyn Goodwin,Da Investigative Assist,72907.12,14350.16,5887.03,33155.43,106062.55
18840,Carol Horton,Da Investigative Assist,75370.55,14815.87,5646.48,33380.59,108751.14
19229,Andrew Taylor,Da Investigative Assist,75370.52,14815.87,6204.86,33938.97,109309.49
19366,Joshua Alvarez,Da Investigative Assist,21194.85,4518.77,1694.91,10397.15,31592
19590,Shawn Howard,Da Investigative Assist,8796,1875.32,697.21,4486.34,13282.34
20456,Christina Bryan,Da Investigative Assist,58534.56,11226.43,4827.39,26101.34,84635.9
22794,Jennifer Smith,Da Investigative Assist,75370.55,14815.87,6204.17,33938.28,109386.99
28992,Michelle Oconnell,Da Investigative Assist,19140.94,0,1481.89,5650.42,24791.36
29892,Emily Graves,Da Investigative Assist,75370.5,14815.87,6204.86,33938.97,109309.47
30262,Erica Black,Da Investigative Assist,40295.53,7337.87,3913.81,18189.25,66081.53
31706,Anthony Becker,Da Investigative Assist,75370.57,15011.62,6277,34206.86,110577.43
32783,Robert Williams,Da Investigative Assist,75370.51,14815.87,6081.7,33815.81,109186.32
35460,Anthony Williams,Da Investigative Assist,10775.1,2297.26,850.43,5492.11,16267.21
38270,Kristin Jacobson,Da Investigative Assist,54930.3,8834.95,4386.39,25230.52,80160.82
42386,Paul Ferguson,Da Investigative Assist,37743.73,6986.18,3297.4,17938.83,58984.96
4268,Tracy Tate,Da Investigative Assist,30754.51,6455.29,2462.49,15616.13,46370.64
43634,Kurt Williams,Da Investigative Assist,9831.9,1790.38,940.37,4596.72,16701.62
46071,Shelley Thompson,Da Investigative Assist,68320.86,13432.83,5533.69,31884.76,100441.96
46589,Kevin Lee,Da Investigative Assist,64407.74,12670.98,5192.85,30782.07,95189.81
47646,Barbara Ritter,Da Investigative Assist,58769.05,11556.69,4737.61,29146.76,87915.81
48299,Nicole Powell,Da Investigative Assist,59475.81,11715.83,4618.63,29127.11,89264.88
48426,Michael Reid,Da Investigative Assist,75370.5,14815.87,6119.04,33853.15,109223.65
50997,Patrick Smith,Da Investigative Assist,64498.91,12687.59,5223.73,30829.56,95328.47
52906,Ann Buckley,Da Investigative Assist,75370.52,15020.15,6196.66,34135.06,110545.58
54129,Amy Thornton,Da Investigative Assist,8819.48,1860.38,699.02,4485.17,13304.65
55927,Abigail Jordan,Da Investigative Assist,75370.51,14815.87,6204.86,33938.97,109309.48
6646,Jon Ellis,Da Investigative Assist,75370.5,14948.6,5752.33,33619.17,109629.67
8174,Cynthia Patterson,Da Investigative Assist,58328.78,11478.91,4656.66,28874.39,87203.17
866,Rebekah Sanchez,Da Investigative Assist,66903.03,13172.35,5385.22,31475.81,98378.84
56167,Laura Smith,Legal Assistant,81686.51,16057.35,6646.23,35621.82,117308.33
25789,Pamela Santiago,Cfdntal Sctry To Distric Atty,6836,1244.84,638.31,2840.06,9676.06
10149,Sarah Hogan,Attorney (Civil/Criminal),109109,21454.65,8914.2,43287.09,153646.09
10454,Emily Baker,Attorney (Civil/Criminal),112134.51,21749.12,9160.23,43827.59,157212.1
10656,Amy Gay,Attorney (Civil/Criminal),18752.3,3998.01,1481.62,7824.05,26576.35
11164,Roger Beltran,Attorney (Civil/Criminal),34060.84,0,2636.99,6331.19,40392.03
11328,Christopher Brown,Attorney (Civil/Criminal),180051.05,35424.02,10481.16,58823.42,243726.31
11420,Jessica Miller,Attorney (Civil/Criminal),118739,23699.88,5806.42,38118.47,157482.47
12158,Anna Jones,Attorney (Civil/Criminal),137522.6,26638.49,9678.53,49235.26,188007.86
12480,Maurice Young,Attorney (Civil/Criminal),180051,35282.9,10611.46,58812.6,242918.6
13319,Brittany Dean,Attorney (Civil/Criminal),156174.06,30170.49,10222.46,53311.19,210735.25
13354,Eric Peterson,Attorney (Civil/Criminal),108559.8,20975.74,8880.51,42296.04,152105.84
140,Mitchell Morris,Attorney (Civil/Criminal),112491.51,21823.47,9189.44,43931.15,157672.66
14435,Wanda Davidson,Attorney (Civil/Criminal),193686.06,37630.4,10741.9,61290.54,257596.46
14880,Leah Singh,Attorney (Civil/Criminal),110419.03,21396.5,8958.45,43273.19,154942.22
15258,Joseph James,Attorney (Civil/Criminal),136078.3,26337.82,9695.32,48951.38,186279.68
15713,Tami Zamora,Attorney (Civil/Criminal),193686.08,37986.13,10792.87,61697.24,259936.16
16677,Jesse Miller,Attorney (Civil/Criminal),180051.05,34733.98,10605.4,58257.62,239558.67
17061,Benjamin Smith,Attorney (Civil/Criminal),180051.07,35013.18,10723.06,58654.48,241296.55
17146,Judith Thornton,Attorney (Civil/Criminal),56552.2,11919.21,4590.26,23590.58,80767.78
18343,Juan Stark,Attorney (Civil/Criminal),119769.07,23082.75,9144.81,45145.8,166164.87
18611,Kaitlyn Johnson,Attorney (Civil/Criminal),110438.4,21399.94,9021.58,43339.76,155028.16
18972,Stephanie Richards,Attorney (Civil/Criminal),180051.01,34837.44,10630.46,58386.14,241028.14
1918,Matthew Underwood,Attorney (Civil/Criminal),175655,33955.44,10490.02,57363.7,234268.7
19232,Ellen Davis,Attorney (Civil/Criminal),180051,35424.02,10541.4,58883.66,243786.46
19298,Mr. John Dawson,Attorney (Civil/Criminal),96973.8,18928.12,7813.02,38319.71,136543.51
19444,Marcus Gallegos,Attorney (Civil/Criminal),172727.95,33363.16,10464.48,56745.88,230723.83
20117,Cheryl Johnson,Attorney (Civil/Criminal),61430,12854.76,4684.27,22323.57,84066.07
203,Emily Wells,Attorney (Civil/Criminal),180051.01,34733.98,10521.03,58173.25,239474.26
2066,Jenna Larsen,Attorney (Civil/Criminal),180051.05,35154.2,10660.51,58732.95,243104.65
20979,Nicole Tyler,Attorney (Civil/Criminal),142760.92,27617.72,9971.88,50507.84,194518.76
21192,Amanda Thomas,Attorney (Civil/Criminal),180051.03,35424.01,10682.78,59025.03,243927.88
22010,Adam Armstrong,Attorney (Civil/Criminal),193686.02,37675.44,10869.91,61463.59,257985.81
22168,Veronica Long,Attorney (Civil/Criminal),113622.04,22013.38,9279.91,44211.54,159083.58
22170,Alexander Diaz,Attorney (Civil/Criminal),30233.3,6512.39,2423.02,12715.2,43261
22333,Lisa Fields,Attorney (Civil/Criminal),119549.01,22976.86,9264.08,45159.18,165958.19
22347,Rebekah Fowler,Attorney (Civil/Criminal),61260.81,12727.61,5147.51,24637.83,86836.14
22687,Amy Brown,Attorney (Civil/Criminal),180051,35424.02,10562.68,58904.94,243807.76
23407,Courtney Norton,Attorney (Civil/Criminal),106926,21026.47,8740.38,42685.09,150861.09
23520,Jack Mooney,Attorney (Civil/Criminal),180051.05,35400.5,10648.81,58967.55,243737.62
23747,Christopher Cox,Attorney (Civil/Criminal),77381.8,15529.98,5974.1,30307.63,108626.93
24325,Donald Martin,Attorney (Civil/Criminal),37271.01,6656.03,4896.59,14662.57,75906.71
25062,Molly Leonard,Attorney (Civil/Criminal),119582.01,23193.43,9466.44,45578.11,166410.12
25436,Christy Foster,Attorney (Civil/Criminal),107173.01,21071.45,8757.67,42747.36,151170.37
25601,Tanya Welch MD,Attorney (Civil/Criminal),127992.71,24779.26,9783,47480.5,176723.21
26072,William Thompson,Attorney (Civil/Criminal),180051.03,34733.98,10495.5,58147.72,239448.75
26082,Tricia Becker,Attorney (Civil/Criminal),108981.6,21428.13,8906.18,43252.55,153484.15
26260,Steven Porter,Attorney (Civil/Criminal),0,0,0,lip.59,lip.59
265,Ryan Hudson,Attorney (Civil/Criminal),111441.7,21604.93,9104.93,43628.09,156319.79
26704,Christopher Sullivan,Attorney (Civil/Criminal),180051.01,34971.3,10520.82,58410.36,240851.18
2712,Terri Davidson,Attorney (Civil/Criminal),158598.25,30868.2,10166.08,52421.47,215442.37
27342,Peter Bailey,Attorney (Civil/Criminal),96251.03,17221.79,9457.13,33616.51,163449.89
2768,Walter Branch,Attorney (Civil/Criminal),120167.05,23315.23,9479.56,45713.03,167130.08
27842,David Santos,Attorney (Civil/Criminal),180051.01,34851.4,10443.86,58213.5,240922.54
27881,Kathy Clark,Attorney (Civil/Criminal),123776.43,23969.74,9590.67,46478.65,171505.08
28234,Brett Boyle,Attorney (Civil/Criminal),156131.17,30044.32,9600.19,52562.75,209943.92
28753,Krystal Larsen,Attorney (Civil/Criminal),69394.5,12785.61,5695.84,26615.16,96947.16
29117,Bryan Scott,Attorney (Civil/Criminal),68174.12,13859.59,5242.56,27044.48,96156.1
29202,Briana Russell,Attorney (Civil/Criminal),48966.6,10102.44,3919.44,20146.08,69425.18
29477,Scott Fields,Attorney (Civil/Criminal),139819.63,27045.28,9812.49,49776.01,190845.64
29527,Jeffrey Kemp,Attorney (Civil/Criminal),113622.05,22013.37,9128.39,44060,158932.05
29986,Natalie Jensen,Attorney (Civil/Criminal),180051.03,35424.02,10583.9,58926.16,243829.02
30180,Erik Johnson,Attorney (Civil/Criminal),64888.01,13437.17,5276.05,26846.93,92359.94
3045,Elizabeth Melton,Attorney (Civil/Criminal),29046.7,5346.34,2818.27,11657.31,46941.24
31162,Jason Mckee,Attorney (Civil/Criminal),146809.54,28385.48,10001.18,51304.9,199364.44
32028,Alisha Savage,Attorney (Civil/Criminal),146809.54,28385.49,10040.3,51344.03,199403.57
32240,Kimberly Dunn,Attorney (Civil/Criminal),173120.53,33432.66,10381.19,56732.09,231102.62
32338,Yvonne Taylor,Attorney (Civil/Criminal),180051.02,35424.02,10618.51,58960.77,243863.58
33544,Lisa Flores,Attorney (Civil/Criminal),127992.75,24603.53,9628.1,47149.87,176392.62
34289,Alyssa Williams,Attorney (Civil/Criminal),161138.5,31140.44,10286.79,54345.47,216733.97
34519,Heather Hayes,Attorney (Civil/Criminal),107173,21071.45,8757.67,42747.36,151170.36
34651,Jonathan Castro,Attorney (Civil/Criminal),56931.11,11988.21,4631.26,23748.42,81304.53
34776,Kelly Young,Attorney (Civil/Criminal),180051.01,34733.98,10616.19,58268.4,239569.41
34876,Mark Rowe,Attorney (Civil/Criminal),128702.51,24908.55,9572.95,47399.74,177352.25
3506,David Perez,Attorney (Civil/Criminal),110438.4,21399.94,9021.58,43339.76,155028.16
35462,Randall Zimmerman,Attorney (Civil/Criminal),179764.8,34507.59,3920.32,51325.52,232340.32
35870,Brandon White,Attorney (Civil/Criminal),56931.1,11988.21,4558.66,23675.82,81231.92
35918,James Barrett,Attorney (Civil/Criminal),32619.01,5776.83,4507.89,13394.67,69735.18
36422,Mike Vasquez,Attorney (Civil/Criminal),180051,34733.98,10499.18,58151.4,239452.4
37157,Lisa Hall,Attorney (Civil/Criminal),2574.62,0,223.52,504.31,3391.43
38658,Jared Simmons,Attorney (Civil/Criminal),138634.02,26835.32,9876.67,49630.23,189514.25
39718,Dr. Craig Elliott,Attorney (Civil/Criminal),111329.53,21581.57,9067.95,43567.76,156147.29
39854,Mary Lamb,Attorney (Civil/Criminal),137398.06,26612.57,9862.69,49393.5,188041.56
39921,Robert Thompson,Attorney (Civil/Criminal),67237.61,11825.47,7973.41,26784.3,127214.68
40253,Corey Riley MD,Attorney (Civil/Criminal),154442.6,29843.85,10064.85,52826.94,208519.54
4054,Chad Thompson,Attorney (Civil/Criminal),110438.41,21399.94,9023.4,43341.58,155029.99
40705,Mary Hill,Attorney (Civil/Criminal),180051.03,34558.24,10564.94,58041.42,239342.45
40736,Nicole Horton,Attorney (Civil/Criminal),103526.83,20610.42,8413.71,41942.37,146719.2
40911,Brittany Hughes,Attorney (Civil/Criminal),92371.99,17386.16,7651.96,34576.45,128198.44
41784,Victor Pennington,Attorney (Civil/Criminal),12198.39,0,944.4,2267.63,14466.02
42359,Megan Dean,Attorney (Civil/Criminal),180051,34761.9,10598.68,58278.82,239713.91
44121,Terri Gonzales,Attorney (Civil/Criminal),27937.1,6022.83,2245.24,11760.78,40010.38
44174,Natalie Terrell,Attorney (Civil/Criminal),180051.05,35424.02,10655.65,58997.91,243900.8
44489,Sarah Thomas,Attorney (Civil/Criminal),180051.01,34923.84,10610.24,58452.32,240665.21
44941,Matthew Herman,Attorney (Civil/Criminal),143812.99,27661.08,9900.47,50479.8,195542.79
4504,Courtney Singleton,Attorney (Civil/Criminal),88134.74,16702.91,7774.04,34691.94,133006.43
46084,Amy Hernandez,Attorney (Civil/Criminal),114685.6,22276.84,9365.97,44561.05,160496.65
46226,Christopher Hernandez,Attorney (Civil/Criminal),126875.02,24579.6,9657.61,47155.45,175280.47
46327,Shannon Hood,Attorney (Civil/Criminal),48747.71,10269.7,3946.6,19941.83,69314.54
46522,Tammie Chan,Attorney (Civil/Criminal),180051.04,35248.28,10676.94,58843.46,243746.35
47176,Justin Lee,Attorney (Civil/Criminal),180051.06,35345.71,10058.24,58322.19,243225.06
48196,Shane Barnett,Attorney (Civil/Criminal),180051.06,34733.99,10607.44,58259.69,239560.75
48561,Jessica Rogers,Attorney (Civil/Criminal),10514.92,0,814.07,1956.37,12471.29
48807,Shawn Aguirre,Attorney (Civil/Criminal),179985.69,35410.14,10468.04,58791.76,243627.93
48813,Jennifer Martin,Attorney (Civil/Criminal),106926.01,21026.47,8743.12,42687.83,150863.84
50349,Deanna Malone,Attorney (Civil/Criminal),180051.01,35224.76,10661.88,58804.88,243574.92
51747,Michael Hall,Attorney (Civil/Criminal),147251.61,28463.79,10049.84,51431.87,199933.48
52682,Jeremy Medina,Attorney (Civil/Criminal),180051.01,34831.86,10558.92,58309.02,240924.21
53493,Jennifer Hall,Attorney (Civil/Criminal),127992.74,24779.28,9681.81,47379.33,176622.07
53502,Jennifer Wade,Attorney (Civil/Criminal),119212.6,22018.01,10435.08,41065.26,232487.26
53666,Brett Bean DVM,Attorney (Civil/Criminal),180051,34761.9,10610.59,58290.73,239725.83
54114,Nicole Phillips,Attorney (Civil/Criminal),33223,5988.04,2706.97,11087.27,44310.27
54171,Jason Casey,Attorney (Civil/Criminal),46063.51,8268.55,4086.39,17378.7,69590.44
55166,Katelyn Murray,Attorney (Civil/Criminal),103147.91,20541.42,8432.96,41844.78,146242.69
55781,Brittney Jones,Attorney (Civil/Criminal),53104.04,9460.06,4184.59,17472.28,70888.82
56475,Michael Smith,Attorney (Civil/Criminal),107135,21064.53,8754.72,42737.49,151122.49
56514,Jessica Stewart,Attorney (Civil/Criminal),38270,8225.83,3068.16,16078.53,54661.03
5985,Tiffany Bryant,Attorney (Civil/Criminal),145301.54,28118.43,9854.26,50890.93,197442.47
6324,Keith Carr,Attorney (Civil/Criminal),190400.24,36763.18,10719.13,60180.47,251830.71
7313,Russell Salas,Attorney (Civil/Criminal),108785.6,21387.33,8874.2,43179.77,153215.37
8121,Barbara Brown,Attorney (Civil/Criminal),123852,23983.14,9553.3,46454.68,171556.68
8596,Mackenzie Lopez,Attorney (Civil/Criminal),180051.05,34733.98,10523.46,45257.44,226558.49
9129,Jennifer Nelson,Attorney (Civil/Criminal),169814.12,32797.82,10326.02,56042.08,227106.2
9461,Mr. Douglas Mcdowell,Attorney (Civil/Criminal),141445.93,27343.92,9942.42,50204.58,192900.51
10719,Rebecca Maxwell,Assistant Chief Attorney 1,151282.02,29921.94,6900.8,46391.81,198611.33
10733,Stephen Newton,Assistant Chief Attorney 1,11250,1992.38,3791.19,6501.25,55251.25
19168,James Byrd,Assistant Chief Attorney 1,75000,13437.79,6101.42,24323.75,99948.75
19794,Tina Thomas,Assistant Chief Attorney 1,129853.07,26006.46,5157.79,39297.96,169776.03
2146,Raymond Hernandez,Assistant Chief Attorney 1,203425.01,38878.37,10984.16,62780.77,267455.78
34537,Justin Zuniga,Assistant Chief Attorney 1,203425.02,39036.07,11005.67,62959.98,267635
12280,Robert Smith,Assistant Chief Attorney 2,213587.5,41284.22,11196.37,65398.83,280236.33
48408,April Francis,Assistant Chief Attorney 2,213587.51,41158.49,11179.82,65256.55,280094.06
25789,Linda Davidson,Manager I,94465.02,18678.37,8075.59,38715.3,133180.32
26866,Kristy Rivera,Manager I,115802.6,22184.57,11573.06,46675.87,162478.47
40437,Mark Warren,Manager III,114400.03,21936.76,17695.94,52550.94,166950.97
54963,Lisa Copeland,Manager III,134061.05,25682.56,9654.26,48255.06,182316.11
25251,William Beck,Manager IV,145317.52,27863.71,18194.4,58976.35,204293.87
56294,Danielle Roy,Manager IV,132306.67,25329.32,13234.3,51481.86,183788.53
3356,Michael Bates,Manager V,117255.58,22868.05,10008.79,42876.52,160132.1
18277,Megan Young,Manager VIII,201952.53,38689.14,10412.14,62019.52,263972.05
21998,Kim Mckenzie,Manager VIII,209801.56,40253.95,11213.73,64385.92,274187.48
14611,William Clark,Chf District Atty Investigator,148252.21,27677.59,2891.65,43487.48,215486.8
10732,Mandy Williams,District Attry's Investigator,3292.05,0,260.07,260.07,3552.12
12021,Jill Myers,District Attry's Investigator,43123.22,0,3406.74,3406.74,46529.96
1353,Karen Gregory,District Attry's Investigator,105033.56,19406.08,1958.56,34282.88,149636.44
17697,Ricky Oliver,District Attry's Investigator,103837.57,19020.56,1894.95,33833.75,147343.8
17939,Andrea Valentine,District Attry's Investigator,19365.01,3711.29,429.14,6532.69,31925.15
23304,Tim Weaver,District Attry's Investigator,105033.52,19615.61,1919.42,34453.27,147205.13
25308,Alexis Mullins,District Attry's Investigator,3596.78,0,284.14,284.14,3880.92
26684,Shannon Wilson MD,District Attry's Investigator,89756.22,16757.67,1678.75,31354.66,131646.11
31217,Aimee Cooper,District Attry's Investigator,104794.31,19569.75,1854.49,34342.48,145717.89
33137,Christopher Kim,District Attry's Investigator,41441.11,7942.17,1036.6,14098.22,77745.37
34688,Larry Woodard,District Attry's Investigator,19365,3711.3,348.37,6451.93,26978.93
38821,Mackenzie Nguyen,District Attry's Investigator,83528.53,15720.34,1503.33,27510.42,118899.85
40530,Patricia Hunt,District Attry's Investigator,105033.56,19615.61,1893.08,34426.94,145762.76
42455,James Ward,District Attry's Investigator,105033.5,19615.63,1801.79,34335.66,145671.45
43613,Angela Vega DDS,District Attry's Investigator,19365.01,3711.33,390.83,6494.42,30471.01
43637,Mark Phelps,District Attry's Investigator,3504.55,0,59.58,59.58,3564.13
